42577.413194444,42577.420138889
42577.413194444,42577.420138889
42577.413194444,42577.420138889
42572.621527778,42572.628472222
42570.413194444,42570.420138889
42570.413194444,42570.420138889
42563.447916667,42563.454861111
42563.413194444,42563.420138889
42563.413194444,42563.420138889
42556.413194444,42556.420138889
42549.413194444,42549.420138889
42549.413194444,42549.420138889
42542.413194444,42542.420138889
42535.447916667,42535.454861111
42535.413194444,42535.420138889
42535.413194444,42535.420138889
42528.413194444,42528.420138889
42521.447916667,42521.454861111
42521.413194444,42521.420138889
42521.413194444,42521.420138889
42514.413194444,42514.420138889
42514.447916667,42514.454861111
42514.413194444,42514.420138889
42507.413194444,42507.420138889
42507.447916667,42507.454861111
42507.413194444,42507.420138889
42500.413194444,42500.420138889
42500.447916667,42500.454861111
42500.413194444,42500.420138889
42493.413194444,42493.420138889
42493.447916667,42493.454861111
42493.413194444,42493.420138889
42486.413194444,42486.420138889
42486.447916667,42486.454861111
42486.413194444,42486.420138889
42479.413194444,42479.420138889
42479.447916667,42479.454861111
42479.413194444,42479.420138889
42472.413194444,42472.420138889
42472.447916667,42472.454861111
42472.413194444,42472.420138889
42465.413194444,42465.420138889
42465.447916667,42465.454861111
42465.413194444,42465.420138889
42458.413194444,42458.420138889
42458.447916667,42458.454861111
42458.413194444,42458.420138889
42451.413194444,42451.420138889
42451.447916667,42451.454861111
42451.413194444,42451.420138889
42444.413194444,42444.420138889
42444.447916667,42444.454861111
42444.413194444,42444.420138889
42437.413194444,42437.420138889
42437.447916667,42437.454861111
42437.413194444,42437.420138889
42430.447916667,42430.454861111
42430.413194444,42430.420138889
42430.413194444,42430.420138889
42423.413194444,42423.420138889
42423.447916667,42423.454861111
42423.413194444,42423.420138889
42416.413194444,42416.420138889
42416.447916667,42416.454861111
42416.413194444,42416.420138889
42402.447916667,42402.454861111
42402.413194444,42402.420138889
42402.413194444,42402.420138889
42397.621527778,42397.628472222
42395.447916667,42395.454861111
42395.413194444,42395.420138889
42395.413194444,42395.420138889
42390.621527778,42390.628472222
42388.447916667,42388.454861111
42388.413194444,42388.420138889
42388.413194444,42388.420138889
42383.621527778,42383.628472222
42383.621527778,42383.628472222
42381.447916667,42381.454861111
42381.413194444,42381.420138889
42381.413194444,42381.420138889
42376.621527778,42376.628472222
42374.447916667,42374.454861111
42374.413194444,42374.420138889
42374.413194444,42374.420138889
42325.440972222,42325.447916667
42325.440972222,42325.447916667
42325.440972222,42325.447916667
42318.461805556,42318.468750000
42318.440972222,42318.447916667
42318.440972222,42318.447916667
42311.461805556,42311.468750000
42311.440972222,42311.447916667
42311.440972222,42311.447916667
42304.461805556,42304.468750000
42304.440972222,42304.447916667
42304.440972222,42304.447916667
42297.461805556,42297.468750000
42297.440972222,42297.447916667
42297.440972222,42297.447916667
42290.461805556,42290.468750000
42290.440972222,42290.447916667
42290.440972222,42290.447916667
42269.440972222,42269.447916667
42269.461805556,42269.468750000
42269.440972222,42269.447916667
42262.461805556,42262.468750000
42262.440972222,42262.447916667
42262.440972222,42262.447916667
42255.461805556,42255.468750000
42255.440972222,42255.447916667
42255.440972222,42255.447916667
